[160, 100]
[149, 132]
[142, 160]
[129, 214]
[129, 214]
[109, 294]
[101, 284]
[92, 279]
[120, 204]
[158, 121]
[168, 100]
[177, 76]
[171, 85]
[160, 106]
[152, 125]
[142, 165]
[133, 198]
[133, 198]
[133, 198]
[133, 198]
[133, 198]
[362, 116]
[389, 127]
[389, 127]
[389, 127]
[389, 127]
[389, 127]
[389, 127]
[305, 202]
[325, 207]
[325, 207]
[325, 207]
[434, 90]
[454, 100]
[469, 112]
[494, 137]
[514, 164]
[526, 204]
[524, 217]
[524, 217]
[524, 217]
[511, 302]
[511, 302]
[511, 302]
[511, 302]
[348, 107]
[348, 107]
[268, 108]
[245, 125]
[245, 125]
[245, 125]
[58, 112]
[58, 112]
[81, 347]
[81, 347]
[81, 347]
[81, 347]
[81, 347]
[81, 347]
[81, 347]
[81, 347]
[81, 347]
[238, 117]
[221, 126]
[58, 112]
[58, 112]
[170, 190]
[162, 205]
[162, 205]
[103, 316]
[81, 316]
[58, 326]
[41, 339]
[39, 345]
[51, 331]
[70, 321]
[82, 321]
[95, 324]
[95, 324]
[95, 324]
[293, 115]
[315, 125]
[324, 131]
[324, 131]
[324, 131]
[324, 131]
[324, 131]
[324, 131]
[509, 314]
[211, 233]
[211, 233]
[580, 347]
[580, 347]
[587, 317]
[585, 315]
[570, 321]
[566, 325]
[566, 325]
[370, 107]
[344, 113]
[325, 122]
[315, 126]
[315, 126]
[225, 201]
[225, 201]
[225, 201]
[225, 201]
[372, 128]
[372, 128]
[372, 128]
[372, 128]
[372, 128]
[525, 248]
[525, 248]
[320, 204]
[487, 242]
[453, 210]
[211, 233]
[211, 233]
[211, 233]
[453, 122]
[471, 137]
[471, 137]
[506, 191]
[522, 220]
[522, 220]
[537, 293]
[536, 292]
[436, 256]
[533, 301]
[533, 301]
[472, 104]
[484, 112]
[490, 128]
[491, 135]
[494, 162]
[494, 162]
[494, 162]
[494, 162]
[494, 162]
[494, 162]
[494, 162]
[462, 124]
[464, 110]
[473, 122]
[484, 138]
[500, 175]
[518, 224]
[463, 282]
[550, 290]
[561, 289]
[578, 295]
[589, 304]
[593, 311]
[610, 350]
[428, 309]
[429, 314]
[572, 333]
[567, 336]
[567, 336]
[345, 121]
[326, 129]
[326, 129]
[326, 129]
[244, 191]
[244, 191]
[244, 191]
[288, 234]
[289, 234]
